time,seconds_elapsed,MAGNETIC FIELD Z (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD X (μT)
1667581571687498000,0.364498046875,-38.07058334350586,-17.915040969848633,24.69219970703125
1667581571697520000,0.37452001953125,-37.612369537353516,-18.218324661254883,24.58362579345703
1667581571707542000,0.3845419921875,-37.689395904541016,-18.45374298095703,24.248947143554688
1667581571717563000,0.39456298828125,-37.894020080566406,-18.791297912597656,24.054977416992188
1667581571727585000,0.4045849609375,-37.669532775878906,-19.154146194458008,23.818092346191406
1667581571737607000,0.41460693359375,-37.67201232910156,-19.51670265197754,23.479209899902344
1667581571747628000,0.4246279296875,-37.65961837768555,-19.996644973754883,23.13238525390625
1667581571757650000,0.43464990234375,-37.569297790527344,-20.346113204956055,22.87726593017578
1667581571767672000,0.444672119140625,-37.559844970703125,-20.532543182373047,22.4666748046875
1667581571777693000,0.45469287109375,-37.558082580566406,-20.81827735900879,22.10956573486328
1667581571787715000,0.464715087890625,-37.57908630371094,-21.304473876953125,21.956703186035156
1667581571797737200,0.4747373046875,-37.55295944213867,-21.602060317993164,21.620811462402344
1667581571807758000,0.484758056640625,-37.38430404663086,-21.92837142944336,21.44481658935547
1667581571817780000,0.494780029296875,-37.106075286865234,-22.553810119628906,21.337966918945312
1667581571827802000,0.504802001953125,-36.910587310791016,-22.99254608154297,21.18767547607422
1667581571837823200,0.5148232421875,-36.819496154785156,-23.223299026489258,21.02550506591797
1667581571847845000,0.52484521484375,-36.742034912109375,-23.54977798461914,20.884124755859375
1667581571857867300,0.5348671875,-36.60532760620117,-23.8603515625,20.78936004638672
1667581571867888000,0.54488818359375,-36.43538284301758,-24.184398651123047,20.674400329589844
1667581571877910000,0.554909912109375,-36.056129455566406,-24.55438232421875,20.706817626953125
1667581571887932200,0.56493212890625,-35.90932083129883,-24.91314125061035,20.535980224609375
1667581571897953000,0.574953125,-35.710227966308594,-25.32184600830078,20.490623474121094
1667581571907975200,0.58497509765625,-35.380619049072266,-25.809114456176758,20.39177703857422
1667581571917997000,0.5949970703125,-35.26158142089844,-26.272579193115234,20.140724182128906
1667581571928018200,0.60501806640625,-34.77540969848633,-26.724510192871094,19.90624237060547
1667581571938040000,0.6150400390625,-34.38405227661133,-27.29985809326172,19.63794708251953
1667581571948062200,0.625062255859375,-34.2549934387207,-27.738933563232422,19.361534118652344
1667581571958083000,0.6350830078125,-33.973976135253906,-28.114604949951172,19.17760467529297
1667581571968105000,0.64510498046875,-33.82000732421875,-28.629467010498047,18.833396911621094
1667581571978127400,0.65512744140625,-33.70966339111328,-29.030309677124023,18.462135314941406
1667581571988148200,0.665148193359375,-33.5279655456543,-29.429431915283203,18.204498291015625
1667581571998170000,0.675170166015625,-33.40938186645508,-29.700063705444336,17.72931671142578
1667581572008191200,0.685191162109375,-33.46747970581055,-29.86901092529297,17.32286834716797
1667581572018213000,0.695213134765625,-33.3608512878418,-30.340112686157227,16.864585876464844
1667581572028235300,0.7052353515625,-33.31643295288086,-30.681901931762695,16.5972900390625
1667581572038256000,0.715256103515625,-32.95650863647461,-31.096179962158203,16.24571990966797
1667581572048278000,0.725278076171875,-32.65446090698242,-31.51842498779297,15.806304931640625
1667581572058300000,0.7352998046875,-32.48991012573242,-31.835338592529297,15.385757446289062
1667581572068321300,0.7453212890625,-32.50275421142578,-32.26525115966797,15.012931823730469
1667581572078343200,0.75534326171875,-32.456241607666016,-32.559120178222656,14.665107727050781
1667581572088365000,0.765364990234375,-32.36474609375,-32.857398986816406,14.04986572265625
1667581572098386200,0.77538623046875,-32.17203903198242,-33.15409469604492,13.624656677246094
1667581572108408300,0.785408203125,-32.31618118286133,-33.38346862792969,13.232429504394531
1667581572118430200,0.79543017578125,-32.013885498046875,-33.64177703857422,12.921134948730469
1667581572128451000,0.805451171875,-31.882232666015625,-33.86984634399414,12.444671630859375
1667581572138473000,0.815472900390625,-31.79934310913086,-34.0828742980957,12.043571472167969
1667581572148495000,0.8254951171875,-31.49614715576172,-34.38705062866211,11.688369750976562
1667581572158516200,0.83551611328125,-31.58489227294922,-34.601078033447266,11.296035766601562
1667581572168538000,0.8455380859375,-31.49787139892578,-34.829803466796875,10.99737548828125
1667581572178560000,0.85556005859375,-31.229827880859375,-34.94944763183594,10.664329528808594
1667581572188581000,0.8655810546875,-31.13843536376953,-35.1158447265625,10.121528625488281
1667581572198603300,0.875603271484375,-30.951663970947266,-35.2578239440918,9.754989624023438
1667581572208625200,0.885625244140625,-30.856948852539062,-35.46758270263672,9.261917114257812
1667581572218646000,0.89564599609375,-30.89615249633789,-35.718082427978516,8.988037109375
1667581572228668200,0.905668212890625,-30.792301177978516,-35.87281036376953,8.495933532714844
1667581572238690000,0.91568994140625,-30.76306915283203,-36.16361999511719,8.047103881835938
1667581572248711200,0.925711181640625,-30.34958267211914,-36.37754821777344,7.707176208496094
1667581572258733000,0.935733154296875,-30.466453552246094,-36.5112190246582,7.350730895996094
1667581572268755200,0.945755126953125,-30.466453552246094,-36.5112190246582,7.350730895996094
1667581572278776000,0.955776123046875,-30.300987243652344,-36.717010498046875,7.087127685546875
1667581572288798200,0.965798095703125,-30.122947692871094,-37.055030822753906,6.691932678222656
1667581572298820000,0.975820068359375,-29.877532958984375,-37.25779724121094,6.29144287109375
1667581572308841200,0.98584130859375,-29.761653900146484,-37.343971252441406,5.9197235107421875
1667581572318863000,0.995863037109375,-29.687400817871094,-37.39435958862305,5.470947265625
1667581572328885000,1.005885009765625,-29.546661376953125,-37.43331527709961,5.09918212890625
1667581572338906000,1.015906005859375,-29.371139526367188,-37.56453323364258,4.7127532958984375
1667581572348928300,1.02592822265625,-29.323421478271484,-37.60515594482422,4.3745880126953125
1667581572358949000,1.03594921875,-29.46435546875,-37.57300567626953,3.9587020874023438
1667581572368971000,1.045970947265625,-29.308361053466797,-37.6283073425293,3.7039031982421875
1667581572378993200,1.0559931640625,-29.465167999267578,-37.70795822143555,3.4956588745117188
1667581572389014300,1.06601416015625,-29.21908187866211,-37.73686218261719,3.2430267333984375
1667581572399036200,1.0760361328125,-29.455509185791016,-37.752716064453125,2.9234466552734375
1667581572409058000,1.08605810546875,-29.779083251953125,-37.66803741455078,2.4801788330078125
1667581572419079200,1.0960791015625,-29.663009643554688,-37.63394546508789,2.04327392578125
1667581572429101300,1.106101318359375,-29.502059936523438,-37.658477783203125,1.7040176391601562
1667581572439123200,1.116123291015625,-29.565967559814453,-37.675323486328125,1.4240036010742188
1667581572449144000,1.12614404296875,-29.462310791015625,-37.89669418334961,0.987274169921875
1667581572459166000,1.136166015625,-29.052528381347656,-37.77873229980469,0.5596847534179688
1667581572469188000,1.14618798828125,-28.976226806640625,-37.758644104003906,0.295684814453125
1667581572479209200,1.156209228515625,-28.861167907714844,-37.98398208618164,-0.01692962646484375
1667581572489231000,1.166231201171875,-29.000534057617188,-38.022422790527344,-0.375
1667581572499253000,1.1762529296875,-28.8131103515625,-38.0020637512207,-0.6321945190429688
1667581572509274400,1.1862744140625,-28.940536499023438,-38.000144958496094,-1.18963623046875
1667581572519296300,1.196296142578125,-29.023056030273438,-37.908233642578125,-1.4196548461914062
1667581572529318100,1.206318115234375,-29.302433013916016,-38.033935546875,-1.6712722778320312
1667581572539339000,1.216339111328125,-29.345355987548828,-37.75044250488281,-1.8486099243164062
1667581572549361200,1.226361083984375,-29.178409576416016,-37.76811981201172,-2.14306640625
1667581572559383000,1.236383056640625,-29.084129333496094,-37.77705001831055,-2.3849868774414062
1667581572569404200,1.246404052734375,-28.97622299194336,-37.65046691894531,-2.6052017211914062
1667581572579426000,1.256426025390625,-28.963359832763672,-37.82682800292969,-2.8262252807617188
1667581572589448200,1.2664482421875,-28.830978393554688,-37.792327880859375,-3.1264724731445312
1667581572599469300,1.27646923828125,-28.850589752197266,-37.83605194091797,-3.2606887817382812
